"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PRAMEF22",0.322155062736833,-0.00769995194355711,0.0170513337454512,-0.407326471812483,0.683768222708127,NA
"PRAMEF20",0.487734794373547,-0.0063354299711115,0.0241240145659526,-0.210564887100274,0.833226814002563,NA
"PRDM2",800.540310264126,-0.0674271326030859,0.0933743454329512,-0.722180323705623,0.470183618963817,0.999375174599906
"KAZN",876.95766346029,0.0704905040177858,0.101124965402744,0.696892830488455,0.48586986491216,0.999375174599906
"TMEM51-AS1",90.6857997801122,0.187344777543543,0.139282981686207,1.34651339294598,0.178137004095767,NA
"TMEM51",738.106878737353,-0.10417693077169,0.141781438932707,-0.73413268581245,0.462867874306735,0.999375174599906
"C1orf195",0.487734794373547,-0.0063354299711115,0.0241240145659526,-0.210564887100274,0.833226814002563,NA
"FHAD1",163.214529580657,-0.156047242383681,0.145356396070771,-1.0731411031192,0.283207811441459,NA
"EFHD2",4984.98045498604,-0.162880695683008,0.141079330742832,-1.15460825995093,0.248250882639901,0.999375174599906
"CTRC",1.93623665848796,0.0201606974764912,0.0485284239980996,0.425016867109427,0.670824378935909,NA
"CELA2A",1.82382479702284,-0.0157215963583753,0.0458809284115889,-0.352936014973757,0.724136409993948,NA
"CELA2B",4.07785585723913,-0.0124397887542874,0.0370814406548257,-0.332973784529829,0.739154071996404,NA
"CASP9",395.645489874149,-0.00229100039257854,0.145110979197513,-0.0157977993897774,0.987395704051084,0.999375174599906
"DNAJC16",841.949510376211,0.218683913051935,0.0994060539908325,2.19990548471989,0.0278136015063736,0.436748715546028
"AGMAT",1.39236670301175,0.00025696359978292,0.0354892962703158,0.00705783593189156,0.994368708429269,NA
"DDI2",760.553541339077,-0.0944474937224905,0.0990516100171871,-0.953319324190482,0.34042830341049,0.999375174599906
"RSC1A1",587.69367481484,-0.0232020862681096,0.105851764365781,-0.219221525725422,0.826477488179853,0.999375174599906
"PLEKHM2",3032.19119700135,0.0561069882275387,0.131593456249844,0.426450326934538,0.669779736135018,0.999375174599906
"SLC25A34",17.2949379634314,0.0418645418561352,0.083257854114254,0.50145866443725,0.616048361926518,NA
"TMEM82",0.487734794373547,-0.0063354299711115,0.0241240145659526,-0.210564887100274,0.833226814002563,NA
